  315 1884.000000     .1812000000     0.000000000    
  316 1890.000000     .1719000000     0.000000000    
  317 1896.000000     .1626000000     0.000000000    
  318 1902.000000     .1533000000     0.000000000    
  319 1908.000000     .1440000000     0.000000000    
  320 1914.000000     .1347000000     0.000000000    
  321 1920.000000     .1253000000     0.000000000    
  322 1926.000000     .1160000000     0.000000000    
  323 1932.000000     .1066000000     0.000000000    
  324 1938.000000     .9724000000E-01 0.000000000    
  325 1944.000000     .8785000000E-01 0.000000000    
  326 1950.000000     .7846000000E-01 0.000000000    
  327 1956.000000     .6906000000E-01 0.000000000    
  328 1962.000000     .5965000000E-01 0.000000000    
  329 1968.000000     .5024000000E-01 0.000000000    
  330 1974.000000     .4083000000E-01 0.000000000    
  331 1980.000000     .3141000000E-01 0.000000000    
  332 1986.000000     .2199000000E-01 0.000000000    
  333 1992.000000     .1257000000E-01 0.000000000    
  334 1998.000000     .3142000000E-02 0.000000000    
  335 2004.000000     0.000000000     .1257000000E-01
  336 2010.000000     0.000000000     .3141000000E-01
  337 2016.000000     0.000000000     .5024000000E-01
  338 2022.000000     0.000000000     .6906000000E-01
  339 2028.000000     0.000000000     .8785000000E-01
  340 2034.000000     0.000000000     .1066000000    
  341 2040.000000     0.000000000     .1253000000    
  342 2046.000000     0.000000000     .1440000000    
  343 2052.000000     0.000000000     .1626000000    
  344 2058.000000     0.000000000     .1812000000    
  345 2064.000000     0.000000000     .1997000000    
  346 2070.000000     0.000000000     .2181000000    
  347 2076.000000     0.000000000     .2365000000    
  348 2082.000000     0.000000000     .2548000000    
  349 2088.000000     0.000000000     .2730000000    
  350 2094.000000     0.000000000     .2910000000    
  351 2100.000000     0.000000000     .3090000000    
  352 2106.000000     0.000000000     .3269000000    
  353 2112.000000     0.000000000     .3446000000    
  354 2118.000000     0.000000000     .3623000000    
  355 2124.000000     0.000000000     .3798000000    
  356 2130.000000     0.000000000     .3971000000    
  357 2136.000000     0.000000000     .4144000000    
  358 2142.000000     0.000000000     .4315000000    
  359 2148.000000     0.000000000     .4484000000    
  360 2154.000000     0.000000000     .4652000000    
  361 2160.000000     0.000000000     .4818000000    
  362 2166.000000     0.000000000     .4982000000    
  363 2172.000000     0.000000000     .5144000000    
  364 2178.000000     0.000000000     .5305000000    
  365 2184.000000     0.000000000     .5464000000    
  366 2190.000000     0.000000000     .5621000000    
  367 2196.000000     0.000000000     .5776000000    
  368 2202.000000     0.000000000     .5929000000    
  369 2208.000000     0.000000000     .6079000000    
  370 2214.000000     0.000000000     .6228000000    
  371 2220.000000     0.000000000     .6374000000    
  372 2226.000000     0.000000000     .6518000000    
  373 2232.000000     0.000000000     .6660000000    
  374 2238.000000     0.000000000     .6800000000    
  375 2244.000000     0.000000000     .6937000000    
  376 2250.000000     0.000000000     .7071000000    
  377 2256.000000     0.000000000     .7203000000    
  378 2262.000000     0.000000000     .7333000000    
  379 2268.000000     0.000000000     .7459000000    
  380 2274.000000     0.000000000     .7584000000    
  381 2280.000000     0.000000000     .7705000000    
  382 2286.000000     0.000000000     .7824000000    
  383 2292.000000     0.000000000     .7940000000    
  384 2298.000000     0.000000000     .8053000000    
  385 2304.000000     0.000000000     .8163000000    
  386 2310.000000     0.000000000     .8271000000    
  387 2316.000000     0.000000000     .8375000000    
  388 2322.000000     0.000000000     .8477000000    
  389 2328.000000     0.000000000     .8575000000    
  390 2334.000000     0.000000000     .8671000000    
  391 2340.000000     0.000000000     .8763000000    
  392 2346.000000     0.000000000     .8852000000    
  393 2352.000000     0.000000000     .8938000000    
  394 2358.000000     0.000000000     .9021000000    
  395 2364.000000     0.000000000     .9101000000    
  396 2370.000000     0.000000000     .9178000000    
  397 2376.000000     0.000000000     .9251000000    
  398 2382.000000     0.000000000     .9321000000    
  399 2388.000000     0.000000000     .9387000000    
  400 2394.000000     0.000000000     .9451000000    
  401 2400.000000     0.000000000     .9511000000    
  402 2406.000000     0.000000000     .9567000000    
  403 2412.000000     0.000000000     .9620000000    
  404 2418.000000     0.000000000     .9670000000    
  405 2424.000000     0.000000000     .9716000000    
  406 2430.000000     0.000000000     .9759000000    
  407 2436.000000     0.000000000     .9799000000    
  408 2442.000000     0.000000000     .9834000000    
  409 2448.000000     0.000000000     .9867000000    
  410 2454.000000     0.000000000     .9896000000    
  411 2460.000000     0.000000000     .9921000000    
  412 2466.000000     0.000000000     .9943000000    
  413 2472.000000     0.000000000     .9961000000    
  414 2478.000000     0.000000000     .9976000000    
  415 2484.000000     0.000000000     .9987000000    
  416 2490.000000     0.000000000     .9995000000    
  417 2496.000000     0.000000000     .9999000000    
  418 2502.000000     0.000000000     1.000000000    
  419 2508.000000     0.000000000     .9997000000    
  420 2514.000000     0.000000000     .9990000000    
  421 2520.000000     0.000000000     .9980000000    
  422 2526.000000     0.000000000     .9967000000    
  423 2532.000000     0.000000000     .9950000000    
  424 2538.000000     0.000000000     .9929000000    
  425 2544.000000     0.000000000     .9905000000    
  426 2550.000000     0.000000000     .9877000000    
  427 2556.000000     0.000000000     .9846000000    
  428 2562.000000     0.000000000     .9811000000    
  429 2568.000000     0.000000000     .9773000000    
  430 2574.000000     0.000000000     .9731000000    
  431 2580.000000     0.000000000     .9686000000    
  432 2586.000000     0.000000000     .9637000000    
  433 2592.000000     0.000000000     .9585000000    
  434 2598.000000     0.000000000     .9530000000    
  435 2604.000000     0.000000000     .9471000000    
  436 2610.000000     0.000000000     .9409000000    
  437 2616.000000     0.000000000     .9343000000    
  438 2622.000000     0.000000000     .9274000000    
  439 2628.000000     0.000000000     .9202000000    
  440 2634.000000     0.000000000     .9127000000    
  441 2640.000000     0.000000000     .9048000000    
  442 2646.000000     0.000000000     .8966000000    
  443 2652.000000     0.000000000     .8881000000    
  444 2658.000000     0.000000000     .8793000000    
  445 2664.000000     0.000000000     .8702000000    
  446 2670.000000     0.000000000     .8607000000    
  447 2676.000000     0.000000000     .8510000000    
  448 2682.000000     0.000000000     .8409000000    
  449 2688.000000     0.000000000     .8306000000    
  450 2694.000000     0.000000000     .8200000000    
  451 2700.000000     0.000000000     .8090000000    
  452 2706.000000     0.000000000     .7978000000    
  453 2712.000000     0.000000000     .7863000000    
  454 2718.000000     0.000000000     .7745000000    
  455 2724.000000     0.000000000     .7624000000    
  456 2730.000000     0.000000000     .7501000000    
  457 2736.000000     0.000000000     .7375000000    
  458 2742.000000     0.000000000     .7247000000    
  459 2748.000000     0.000000000     .7115000000    
  460 2754.000000     0.000000000     .6982000000    
  461 2760.000000     0.000000000     .6845000000    
  462 2766.000000     0.000000000     .6707000000    
  463 2772.000000     0.000000000     .6566000000    
  464 2778.000000     0.000000000     .6423000000    
  465 2784.000000     0.000000000     .6277000000    
  466 2790.000000     0.000000000     .6129000000    
  467 2796.000000     0.000000000     .5979000000    
  468 2802.000000     0.000000000     .5827000000    
  469 2808.000000     0.000000000     .5673000000    
  470 2814.000000     0.000000000     .5516000000    
  471 2820.000000     0.000000000     .5358000000    
  472 2826.000000     0.000000000     .5198000000    
  473 2832.000000     0.000000000     .5036000000    
  474 2838.000000     0.000000000     .4873000000    
  475 2844.000000     0.000000000     .4707000000    
  476 2850.000000     0.000000000     .4540000000    
  477 2856.000000     0.000000000     .4371000000    
  478 2862.000000     0.000000000     .4201000000    
  479 2868.000000     0.000000000     .4029000000    
  480 2874.000000     0.000000000     .3856000000    
  481 2880.000000     0.000000000     .3681000000    
  482 2886.000000     0.000000000     .3505000000    
  483 2892.000000     0.000000000     .3328000000    
  484 2898.000000     0.000000000     .3150000000    
  485 2904.000000     0.000000000     .2970000000    
  486 2910.000000     0.000000000     .2790000000    
  487 2916.000000     0.000000000     .2608000000    
  488 2922.000000     0.000000000     .2426000000    
  489 2928.000000     0.000000000     .2243000000    
  490 2934.000000     0.000000000     .2059000000    
  491 2940.000000     0.000000000     .1874000000    
  492 2946.000000     0.000000000     .1688000000    
  493 2952.000000     0.000000000     .1502000000    
  494 2958.000000     0.000000000     .1316000000    
  495 2964.000000     0.000000000     .1129000000    
  496 2970.000000     0.000000000     .9411000000E-01
  497 2976.000000     0.000000000     .7533000000E-01
  498 2982.000000     0.000000000     .5652000000E-01
  499 2988.000000     0.000000000     .3769000000E-01
  500 2994.000000     0.000000000     .1885000000E-01
  501 3000.000000     0.000000000     .3674000000E-15
